PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,final_type,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
263,2025-07-18,20:57:55.44,2,1,"Oliver, Hambleton",693831,Right,SCH_BOO,"Mateo, Edwin",672858,Left,GAT_GRI,Undefined,8,Bottom,1,0,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.8044,-1.619914,-4.878866,2159.337111,242.457715,2:00,5.21869,3.78037,5.95518,-26.68159,9.57111,15.68824,Sinker,1.48702,0.552,79.68497,-6.625342,-2.0719,0.433353,,,,,,,,,,,,-9.70438,5.84788,-3.40051,50,5.0747,10.28979,-128.30788,-4.51198,-15.84625,31.61748,-22.62502,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,ca0ea830-6443-11f0-b8c1-3d0ab3898546,86.97864,,,9.11942,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:57:55.44,2025-07-18T20:57:55.4491392-05:00,2025-07-19T01:57:55.4491392Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,a7d618a2-5a27-4a9d-b0cd-9bd74c1f0a3b,54.5443,-129.42284,15.80874,5.21974,-3.71413,-11.31251,-3.77322,10.84859,-7.92313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
264,2025-07-18,20:58:09.68,2,2,"Oliver, Hambleton",693831,Right,SCH_BOO,"Mateo, Edwin",672858,Left,GAT_GRI,Undefined,8,Bottom,1,0,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.57746,0.836045,-4.219232,1806.723907,258.370504,2:30,5.07866,3.89879,5.77303,-36.05754,4.50099,15.25265,Changeup,2.85406,1.23632,75.94074,-5.833363,-1.496811,0.458366,,,,,,,,,,,,-8.96792,2.47228,-3.55856,50,5.12634,8.30324,-121.03116,0.56172,-13.2269,24.87203,-28.52766,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,d27736e0-6443-11f0-b8c1-3d0ab3898546,82.23217,,,7.63672,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:58:09.68,2025-07-18T20:58:09.6815104-05:00,2025-07-19T01:58:09.6815104Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,2a4713b7-9384-4fd5-8142-bcb8e1e80fe5,54.72753,-121.99881,12.43602,5.0829,1.67158,-14.26383,-3.89161,8.81783,-6.61345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
265,2025-07-18,20:58:26.49,2,3,"Oliver, Hambleton",693831,Right,SCH_BOO,"Mateo, Edwin",672858,Left,GAT_GRI,Undefined,8,Bottom,1,1,1,Undefined,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,83.1972,-0.563352,-4.476457,1967.683894,261.74205,2:45,5.09854,3.88278,5.7117,-37.61738,3.43079,14.12682,Changeup,1.43728,0.88093,75.84144,-7.485578,-1.957089,0.461125,74.49933,-6.19692,5.218305,,,,,17.69575,17.69575,1.677498,0.145083,-8.55477,2.28559,-3.51634,50,5.02778,8.86881,-120.46156,-2.45163,-12.49066,24.78441,-28.83693,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,dc9f76f0-6443-11f0-b8c1-3d0ab3898546,81.74026,1.60457,,7.35576,,,,2.41253,1.60457,-0.87725,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:58:26.49,2025-07-18T20:58:26.4902656-05:00,2025-07-19T01:58:26.4902656Z,GroundBall,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,968f3175-48c0-4178-b637-bfed0d90d873,54.7906,-121.4432,12.39221,5.10226,-1.30948,-14.41847,-3.8774,9.36353,-6.24533,180.023077,2.41316,108.11924,-19.56968,,,,,,,1.6038,-11.72432,4.66738,,,,,,,-0.87719,9.87449,-1.77998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
266,2025-07-18,20:59:02.51,3,1,"Oliver, Hambleton",693831,Right,SCH_BOO,"Wallace, Paxton",669470,Right,GAT_GRI,Undefined,8,Bottom,1,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.89025,1.0217,-4.132242,2002.802304,245.142875,2:15,5.24328,3.73682,5.96411,-27.74931,9.45079,17.16729,Sinker,3.88079,1.32909,77.99894,-4.219985,-1.057703,0.438979,,,,,,,,,,,,-10.14725,4.91339,-3.41736,50,5.30954,8.41926,-126.9984,1.37342,-16.11615,32.67855,-24.37043,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,f1ef3ea0-6443-11f0-b8c1-3d0ab3898546,85.86393,,,9.89131,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:59:02.51,2025-07-18T20:59:02.5102848-05:00,2025-07-19T01:59:02.5102848Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,e10e65a9-49bd-485f-a2f8-83cf8eed0f47,54.53132,-128.15907,16.33927,5.24539,2.239,-12.18521,-3.72656,8.99167,-8.05808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
267,2025-07-18,20:59:39.04,3,2,"Oliver, Hambleton",693831,Right,SCH_BOO,"Wallace, Paxton",669470,Right,GAT_GRI,Undefined,8,Bottom,1,1,0,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.3844,-0.914641,-4.789553,2219.682197,78.148659,8:30,5.1943,3.83677,5.2295,-51.8031,-2.35795,-20.038,Slider,0.01445,-2.34616,70.12386,-10.257855,-8.319443,0.506096,,,,,,,,,,,,8.29658,-0.32787,-3.37885,50,5.07142,10.14899,-111.65851,-3.55181,10.17032,25.53852,-32.57596,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,07d5ef20-6444-11f0-b8c1-3d0ab3898546,74.47679,,,7.26055,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,01:59:39.04,2025-07-18T20:59:39.0414848-05:00,2025-07-19T01:59:39.0414848Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,09081453-8172-46fd-955f-d4b006165a9d,55.27093,-112.85764,12.76926,5.20228,-2.02225,-16.28798,-3.84416,9.67145,5.08516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
268,2025-07-18,21:00:03.86,3,3,"Oliver, Hambleton",693831,Right,SCH_BOO,"Wallace, Paxton",669470,Right,GAT_GRI,Undefined,8,Bottom,1,2,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.90717,1.132819,-4.654468,2129.701728,244.474113,2:15,5.24981,3.66778,6.05432,-28.36757,9.36701,16.57891,Sinker,3.93809,0.73126,77.57139,-4.216454,-1.684158,0.442121,,,,,,,,,,,,-10.04249,4.84992,-3.31355,50,5.32329,9.52788,-125.60699,1.5966,-15.69587,30.5865,-24.59388,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,1699d760-6444-11f0-b8c1-3d0ab3898546,85.25365,,,9.33577,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,02:00:03.86,2025-07-18T21:00:03.8680000-05:00,2025-07-19T02:00:03.8680000Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,0d149166-7fbd-43c6-90e6-302b8a54ad50,54.4433,-126.68435,15.29325,5.25179,2.46289,-12.29694,-3.65889,10.08075,-7.84793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.75715,2.282782,0.962714,1.320068,-0.71433,3.7763,-0.67083,-0.0813,5.52104,0.94391,127.29579,6.61011,5.92628,0.08338,108.10252,-8.97008,5.53614,16.1538,-11.63081,0.95173,4.30606,-0.41111,High,High,High,,,High,High,High
269,2025-07-18,21:01:01.21,3,4,"Oliver, Hambleton",693831,Right,SCH_BOO,"Wallace, Paxton",669470,Right,GAT_GRI,Undefined,8,Bottom,1,3,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.75797,-1.038069,-5.671312,2142.655858,230.493419,1:45,5.19715,3.74599,6.08286,-25.13159,11.47394,12.37079,Sinker,2.13761,-0.48736,79.52348,-5.756907,-3.459317,0.435457,,,,,,,,,,,,-8.05579,6.60292,-3.31273,50,5.10332,12.08154,-126.80803,-3.09058,-13.01014,27.907,-21.5103,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,38c7d760-6444-11f0-b8c1-3d0ab3898546,86.55844,,,8.23449,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,02:01:01.21,2025-07-18T21:01:01.2124672-05:00,2025-07-19T02:01:01.2124672Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,c4d029ce-2eeb-4951-8420-6dc8743603af,54.41655,-127.77629,13.9535,5.1976,-2.34426,-10.75515,-3.73974,12.53294,-6.50507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
270,2025-07-18,21:01:17.02,3,5,"Oliver, Hambleton",693831,Right,SCH_BOO,"Wallace, Paxton",669470,Right,GAT_GRI,Undefined,8,Bottom,1,3,1,Undefined,Sinker,InPlay,Undefined,GroundBall,Single,0,1,,88.13953,-0.737477,-5.205947,2140.614799,245.798088,2:15,5.14316,3.71791,6.0667,-27.63935,8.45701,16.12706,Sinker,2.1545,0.23056,80.18885,-5.897864,-2.317604,0.432417,94.96113,1.15898,13.802636,2648.927602,,,,54.60078,54.60078,15.244545,0.409134,-9.84107,4.92402,-3.32178,50,5.07099,10.96596,-127.55611,-2.5428,-16.14134,27.33276,-24.0977,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,4231d080-6444-11f0-b8c1-3d0ab3898546,87.1668,2.20138,,7.95068,,,,1.22063,2.10417,-0.18819,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,02:01:17.02,2025-07-18T21:01:17.0202112-05:00,2025-07-19T02:01:17.0202112Z,GroundBall,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,13d9c30d-8775-4125-97df-bb08fe55b5c6,54.4351,-128.50295,13.66638,5.14461,-1.70802,-12.04885,-3.71134,11.52512,-8.07067,287.329655,1.23268,134.83226,-22.27811,,,,,,,2.11226,2.55197,-18.90215,,,,,,,-0.19578,33.47157,5.16891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
271,2025-07-18,21:01:57.94,4,1,"Oliver, Hambleton",693831,Right,SCH_BOO,"Brannen, Cole",669447,Left,GAT_GRI,Undefined,8,Bottom,1,0,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.33956,-0.351321,-5.714257,2146.382027,247.976706,2:15,5.25067,3.69152,6.0663,-28.81557,7.07973,14.60847,Sinker,2.5226,-0.39715,80.54486,-5.71366,-3.102378,0.431211,,,,,,,,,,,,-9.11067,4.10473,-3.25453,50,5.20796,12.18133,-127.76447,-1.73659,-15.04034,26.63561,-25.39776,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,5a85fe90-6444-11f0-b8c1-3d0ab3898546,87.41056,,,7.7947,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,02:01:57.94,2025-07-18T21:01:57.9478016-05:00,2025-07-19T02:01:57.9478016Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,14f9eea8-d2b6-4d43-84a5-5b7d2b994a1a,54.43494,-128.68572,13.31781,5.25283,-0.85815,-12.69888,-3.68485,12.70153,-7.52017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
272,2025-07-18,21:02:14.16,4,2,"Oliver, Hambleton",693831,Right,SCH_BOO,"Brannen, Cole",669447,Left,GAT_GRI,Undefined,8,Bottom,1,0,1,Undefined,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,83.25394,0.074566,-5.194297,1834.058798,246.517762,2:15,5.07421,3.79218,5.85864,-34.82443,6.03335,10.71855,Changeup,2.24175,-0.15392,75.7263,-6.371879,-3.283152,0.460054,80.52525,37.389249,24.502793,2797.531148,98.0366,68.44852,49.88806,280.67959,278.29997,29.45224,4.77192,-7.04634,3.44855,-3.37585,50,5.05994,10.52681,-120.42628,-0.96948,-10.28139,24.78705,-27.14223,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,64425d70-6444-11f0-b8c1-3d0ab3898546,81.93049,77.71117,,7.52765,,,,1.94297,2.26394,0.14909,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,02:02:14.16,2025-07-18T21:02:14.1604864-05:00,2025-07-19T02:02:14.1604864Z,FlyBall,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,4bb33832-f5b1-408d-baef-092280258d48,54.64277,-121.37813,12.39353,5.07716,0.07281,-13.57112,-3.78767,10.92163,-5.1407,204.015919,1.94962,85.23032,-16.67737,3.27774,0.15111,-0.37905,0.11653,-0.01519,0.00074,2.26128,71.76829,-19.37065,1.4259,-0.22245,0.00195,0.02005,-0.005,0.00036,0.15015,38.88897,-2.64288,-0.46812,0.50399,-0.22767,0.05978,-0.00817,0.00045,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
273,2025-07-18,21:02:52.24,5,1,"Oliver, Hambleton",693831,Right,SCH_BOO,"Alvarez, Jose",672905,Right,GAT_GRI,Undefined,8,Bottom,2,0,0,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.00799,0.541607,-4.774165,2311.591794,70.510224,8:15,5.2087,3.79291,5.35306,-52.81786,-3.87004,-15.5295,Slider,1.31699,-1.98943,70.45096,-9.014681,-7.514856,0.503545,,,,,,,,,,,,6.2726,-1.61473,-3.35092,50,5.22013,9.90285,-111.32827,-0.72435,7.76632,22.4959,-34.17331,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,7ae35d40-6444-11f0-b8c1-3d0ab3898546,74.8542,,,6.55702,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,02:02:52.24,2025-07-18T21:02:52.2448896-05:00,2025-07-19T02:02:52.2448896Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,b9e38f26-d1c0-4459-8d7f-eaf09613af4e,55.14885,-112.36387,11.24795,5.21726,0.84882,-17.08666,-3.79857,9.54533,3.88316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
274,2025-07-18,21:03:10.47,5,2,"Oliver, Hambleton",693831,Right,SCH_BOO,"Alvarez, Jose",672905,Right,GAT_GRI,Undefined,8,Bottom,2,1,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.25618,0.938299,-5.358005,2181.610954,234.324649,1:45,5.29209,3.62631,6.18287,-27.28824,9.62264,11.61071,Sinker,3.88842,-0.36844,78.77728,-4.192647,-3.277694,0.437269,,,,,,,,,,,,-7.60079,5.07201,-3.22602,50,5.34958,11.35365,-126.14321,1.22939,-12.12491,28.04577,-24.08309,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,85b94270-6444-11f0-b8c1-3d0ab3898546,86.19969,,,8.4789,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,02:03:10.47,2025-07-18T21:03:10.4734720-05:00,2025-07-19T02:03:10.4734720Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,8b16069f-9ccf-4c62-be5f-66d8870321ff,54.31584,-127.09914,14.02289,5.29369,2.05025,-12.04155,-3.62005,11.76693,-6.06245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
275,2025-07-18,21:03:30.26,5,3,"Oliver, Hambleton",693831,Right,SCH_BOO,"Alvarez, Jose",672905,Right,GAT_GRI,Undefined,8,Bottom,2,2,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.97476,-1.478696,-6.801783,2197.510784,246.382692,2:15,5.21264,3.63721,5.99659,-27.94415,9.0567,17.50863,Sinker,1.50365,-1.23671,79.06685,-6.705813,-3.68449,0.437801,,,,,,,,,,,,-11.13607,5.54733,-3.10824,50,5.08023,14.36977,-126.7199,-4.20121,-17.81174,29.8421,-23.30129,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,9188c9e0-6444-11f0-b8c1-3d0ab3898546,86.09483,,,8.90792,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,02:03:30.26,2025-07-18T21:03:30.2631424-05:00,2025-07-19T02:03:30.2631424Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,9ad4d9ce-4747-4fcf-a5e2-c353d56724b1,54.50212,-127.77573,14.92105,5.21428,-3.37679,-11.65064,-3.6278,14.99996,-8.90587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
276,2025-07-18,21:03:51.05,5,4,"Oliver, Hambleton",693831,Right,SCH_BOO,"Alvarez, Jose",672905,Right,GAT_GRI,Undefined,8,Bottom,2,3,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.11442,-0.442924,-5.433696,2166.701825,244.621803,2:15,5.19446,3.76223,5.92361,-28.29002,8.45,14.95816,Sinker,2.42408,-0.04874,79.28123,-5.732459,-2.764231,0.436256,,,,,,,,,,,,-9.3443,4.87485,-3.33425,50,5.14307,11.46218,-127.2719,-1.9265,-15.09623,29.78776,-24.29848,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,9de96dc0-6444-11f0-b8c1-3d0ab3898546,86.39988,,,8.83319,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,02:03:51.05,2025-07-18T21:03:51.0541824-05:00,2025-07-19T02:03:51.0541824Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,f771b892-1f72-4ece-8c21-d521377d62cd,54.57478,-128.33816,14.89388,5.19646,-1.05674,-12.14924,-3.75421,12.00254,-7.54811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
277,2025-07-18,21:04:06.96,5,5,"Oliver, Hambleton",693831,Right,SCH_BOO,"Alvarez, Jose",672905,Right,GAT_GRI,Undefined,8,Bottom,2,3,1,Undefined,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,86.11119,-0.441985,-5.507732,2109.45616,250.643655,2:15,5.09413,3.85637,6.12152,-31.50183,6.28374,14.28725,Sinker,2.05845,-0.06075,78.38092,-6.304941,-2.948506,0.44242,92.87131,-19.043303,-0.343046,,,,,7.61928,7.61928,0.115462,0.04669,-9.00682,3.73874,-3.44073,50,5.04371,11.4494,-124.57189,-1.97109,-14.08291,26.18294,-26.3282,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,a7804340-6444-11f0-b8c1-3d0ab3898546,85.19613,2.07846,,7.73027,,,,1.59786,2.07846,0.05141,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,02:04:06.96,2025-07-18T21:04:06.9627904-05:00,2025-07-19T02:04:06.9627904Z,GroundBall,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,b683be68-bab9-46ec-ae37-217fc85cdcb4,54.38028,-125.48918,13.09147,5.0966,-1.04871,-13.1641,-3.85049,11.94278,-7.04146,,1.59628,128.96418,,,,,,,,2.07901,-44.51578,,,,,,,,0.05142,-0.77216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
278,2025-07-18,21:04:47.75,6,1,"Oliver, Hambleton",693831,Right,SCH_BOO,"Diaz, Abdiel",1000404734,Right,GAT_GRI,Undefined,8,Bottom,2,0,0,Undefined,Changeup,InPlay,Undefined,GroundBall,Single,0,1,,82.5324,-0.340505,-4.930604,1834.404544,260.233477,2:45,5.09038,3.89253,5.77262,-38.03415,3.47205,12.35304,Changeup,1.60281,0.32214,75.50117,-7.335918,-2.728104,0.46369,99.00068,-0.764848,5.596255,,,,,35.41116,33.94169,4.279121,0.23901,-7.74162,2.23366,-3.4917,50,5.03893,9.82613,-119.48095,-1.96834,-11.166,23.50071,-28.95238,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,bfd0a0c0-6444-11f0-b8c1-3d0ab3898546,81.28797,1.68632,,7.03124,,,,2.09913,1.68632,-0.43357,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,02:04:47.75,2025-07-18T21:04:47.7582848-05:00,2025-07-19T02:04:47.7582848Z,GroundBall,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,33c88046-88eb-44fc-8874-4014fd2e64e2,54.73001,-120.4077,11.75036,5.09404,-0.8266,-14.47619,-3.88788,10.26646,-5.583,27.298945,2.10172,144.35209,-22.63972,,,,,,,1.68847,-2.05838,-20.98299,,,,,,,-0.43271,14.11036,-5.22392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
279,2025-07-18,21:05:32.71,7,1,"Oliver, Hambleton",693831,Right,SCH_BOO,"Shallenberger, Mark",805961,Left,GAT_GRI,Undefined,8,Bottom,2,0,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.5964,-0.37744,-5.063099,2141.211553,240.537952,2:00,5.11992,3.80541,5.98065,-26.48116,9.74209,14.88505,Sinker,2.56191,0.34021,79.68472,-5.349743,-2.401557,0.433177,,,,,,,,,,,,-9.25607,5.50599,-3.41234,50,5.07549,10.71619,-128.06872,-1.7055,-15.13265,30.30385,-23.17237,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,daa0a440-6444-11f0-b8c1-3d0ab3898546,87.01402,,,8.91168,,,,,,,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,02:05:32.71,2025-07-18T21:05:32.7160320-05:00,2025-07-19T02:05:32.7160320Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,c36603b5-fd8e-4842-a99f-b019dce89a0a,54.51861,-129.13349,15.15192,5.12111,-0.8913,-11.58618,-3.79821,11.2479,-7.56633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
280,2025-07-18,21:05:51.55,7,2,"Oliver, Hambleton",693831,Right,SCH_BOO,"Shallenberger, Mark",805961,Left,GAT_GRI,Undefined,8,Bottom,2,0,1,Undefined,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.37508,-0.4489,-4.411731,2133.990577,251.224603,2:15,5.17105,3.9021,6.0397,-30.45663,6.54272,15.34513,Sinker,2.2161,1.08775,78.91052,-6.136363,-1.659233,0.437793,85.98042,38.495724,-35.32438,4188.818229,,,,,106.44069,,,-9.29382,3.89236,-3.5655,50,5.11962,9.12857,-126.48259,-1.99106,-14.85235,29.04754,-25.95373,GAT_GRI,SCH_BOO,GrizzliesBP,Independent,FRONT,20250718-GrizzliesBP-3,e5eb6b50-6444-11f0-b8c1-3d0ab3898546,86.09655,74.89236,,8.46456,,,,0.45592,2.8085,-1.55091,e9bbdd67-b5d3-41ad-9068-a511e7c3df12,2025-07-19,02:05:51.55,2025-07-18T21:05:51.5579904-05:00,2025-07-19T02:05:51.5579904Z,,v3,,,,"Kuchinski, Sam",808452,Right,SCH_BOO,20d4137e-2e87-4d95-9aad-7cdb3d552e26,54.46071,-127.5029,14.52377,5.17355,-1.07942,-12.97687,-3.89531,9.65027,-7.42617,,0.45592,80.527,-22.44601,6.11832,-1.1003,-0.2296,0.36952,-0.17107,0.03041,2.8085,78.49325,-19.73251,1.06655,-0.22468,0.33893,-0.29997,0.1305,-0.0228,-1.55092,-57.06599,4.33507,-0.22854,-0.01085,-0.13578,0.14382,-0.06462,0.01142,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
